name,type1,type2,abilities,attack,defense,hp,sp_attack,sp_defense,speed,generation,pokedex_number,2016-11,2016-12,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06
Politoed,water,,"['Water Absorb', 'Damp', 'Drizzle']",75,75,90,90,100,70,2,186,0.25465,0.49707,0.63227,0.57498,0.59421,0.76279,0.96083,0.75625,0.70145,0.80657,0.77644,0.6561,0.69957,0.79497,0.75367,0.70696,0.72899,0.7956,0.7565,0.68698,0.6383,0.6817,0.60468,0.5674,0.57771,0.55334,0.54095,0.55051,0.49647,0.50297,0.50959,0.49396,0.6539,0.54613,0.51823,0.56545,0.70784,0.52358,0.65418,0.66254,0.70162,0.69293,0.66685,0.52127,0.57662,0.64985,0.55429,0.64358,0.67624,0.53115,0.61722,0.67942,0.65688,0.64018,0.64607,0.71058,0.67578,0.50052,0.4892,0.49718,0.6831,0.50494,0.62165,0.49681,0.47565,0.44416,0.53807,0.41163,0.58313,0.4657,0.47877,0.41631,0.47271,0.57113,0.45891,0.39655,0.34511,0.57784,0.81437
Hoppip,grass,flying,"['Chlorophyll', 'Leaf Guard', 'Infiltrator']",35,40,35,35,55,50,2,187,,,0.00113,0.00167,0.00263,0.00075,0.00166,0.00191,0.00173,0.00189,0.00096,0.00074,0.00141,0.00132,0.00081,0.00044,0.00161,0.00154,0.00054,0.00119,0.0025,0.00132,0.00121,0.0012,0.00103,0.00144,0.00242,0.0006,0.00072,0.001,0.00146,0.0006,0.00042,0.0014,0.0011,0.00061,0.00384,0.001,0.00512,0.00151,0.00187,0.00081,0.00094,0.00156,0.0018,0.00061,0.00167,0.00074,,0.00219,0.00116,0.00026,0.00103,,0.00017,0.00033,0.00089,0.00232,0.00071,,0.00042,,0.00129,0.00076,0.00119,0.00039,0.0002,,0.00084,0.00191,0.00094,0.00044,0.00025,,,0.00083,0.00158,0.00082,
Skiploom,grass,flying,"['Chlorophyll', 'Leaf Guard', 'Infiltrator']",45,50,55,45,65,80,2,188,,,0.00117,0.0017,0.00227,0.00119,0.00075,0.00188,0.00049,0.00061,0.00112,0.00036,0.0016,0.00208,0.00111,0.00168,0.00133,0.00128,0.00202,0.00058,0.00142,0.00233,0.00139,0.00061,0.00059,0.0006,0.00133,0.00167,0.00069,0.00298,0.00158,0.00083,0.0015,0.00261,0.00105,0.00106,0.00021,0.00111,0.00298,0.00034,0.00059,0.00073,0.00135,0.00211,0.00068,0.00049,,0.00088,0.00015,0.00096,0.0013,0.00218,0.00529,0.00015,0.00139,0.00016,0.00074,0.00017,0.0057,0.00019,0.00397,0.004,0.00043,0.00057,,0.00136,0.00059,0.00071,,0.00096,0.00038,,,0.00161,,0.00028,0.02311,0.0268,
Jumpluff,grass,flying,"['Chlorophyll', 'Leaf Guard', 'Infiltrator']",55,70,75,55,95,110,2,189,0.00478,,0.06429,0.08413,0.07882,0.10501,0.05315,0.0645,0.0661,0.08232,0.08137,0.06428,0.05547,0.06673,0.07791,0.07096,0.07873,0.09472,0.08548,0.06519,0.07311,0.0841,0.06823,0.07423,0.06984,0.06655,0.07312,0.071,0.0761,0.06282,0.06739,0.06301,0.06158,0.12391,0.09975,0.10545,0.09207,0.06231,0.10853,0.11475,0.0897,0.08598,0.1019,0.06975,0.08912,0.05368,0.03476,0.10215,0.0857,0.05897,0.09179,0.10512,0.06667,0.10947,0.0437,0.06853,0.12236,0.06875,0.06485,0.05421,0.09961,0.04382,0.06676,0.04549,0.04693,0.04296,0.0653,0.0522,0.06097,0.12579,0.06053,0.07504,0.07167,0.09438,0.07993,0.04708,0.05542,0.03063,0.09141
Aipom,normal,,"['Run Away', 'Pickup', 'Skill Link']",70,55,55,40,55,85,2,190,0.00034,,0.00675,0.01048,0.00772,0.00631,0.00448,0.00734,0.01046,0.00724,0.00665,0.00293,0.0045,0.00568,0.00712,0.0051,0.00739,0.00625,0.00955,0.00551,0.00457,0.00355,0.00501,0.00395,0.00495,0.0071,0.00313,0.00654,0.00715,0.00575,0.00768,0.00674,0.00575,0.00665,0.00566,0.00995,0.00737,0.00533,0.01452,0.00889,0.00552,0.00778,0.0052,0.005,0.00552,0.00663,0.00744,0.00634,0.01184,0.00807,0.00593,0.00707,0.01131,0.00963,0.01027,0.00586,0.00621,0.01993,0.01817,0.00699,0.0591,0.00864,0.00408,0.01085,0.00358,0.00292,0.0088,0.00864,0.00876,0.0044,0.01263,0.00328,0.00991,0.0059,0.03963,0.02575,0.02311,0.01012,0.02254
Sunkern,grass,,"['Chlorophyll', 'Solar Power', 'Early Bird']",30,30,30,30,30,30,2,191,,,0.00277,0.00518,0.00443,0.00349,0.00266,0.00575,0.00292,0.00262,0.0033,0.00264,0.0024,0.00264,0.00214,0.00329,0.00324,0.00247,0.0034,0.00306,0.00399,0.00228,0.00186,0.00515,0.00266,0.00313,0.00217,0.00419,0.00436,0.00352,0.00294,0.00166,0.00392,0.0023,0.00267,0.00482,0.00353,0.00544,0.01675,0.01098,0.00629,0.00219,0.00385,0.00467,0.0018,0.00221,0.00269,0.00103,0.00163,0.00219,0.01084,0.00565,0.00441,0.00336,0.0047,0.00098,0.00163,0.00133,0.01425,0.00194,0.00313,0.00169,0.00021,0.00533,0.00954,0.01574,0.00156,,0.00101,0.01682,0.02998,0.00153,0.00356,0.00161,0.001,0.00665,0.00079,0.00055,0.00062
Sunflora,grass,,"['Chlorophyll', 'Solar Power', 'Early Bird']",75,55,75,105,85,30,2,192,0.00023,,0.0203,0.04084,0.02331,0.02813,0.0212,0.03307,0.03035,0.02772,0.02536,0.01585,0.01755,0.02125,0.02577,0.02783,0.02522,0.0245,0.02053,0.01906,0.01994,0.01815,0.01819,0.01929,0.0215,0.01875,0.02888,0.0206,0.03854,0.03396,0.02669,0.02032,0.02254,0.06562,0.03693,0.0344,0.05813,0.03932,0.0484,0.07335,0.06651,0.03144,0.05287,0.05354,0.04439,0.04668,0.0304,0.04702,0.05624,0.06526,0.06028,0.0293,0.03627,0.05657,0.04492,0.07993,0.03931,0.045,0.05897,0.03225,0.04741,0.02233,0.02576,0.03674,0.02008,0.0451,0.05083,0.03474,0.08203,0.09291,0.10767,0.0595,0.02719,0.03513,0.00766,0.02631,0.02127,0.0309,0.02841
Yanma,bug,flying,"['Speed Boost', 'Compoundeyes', 'Frisk']",65,45,65,75,45,95,2,193,,,0.00324,0.00625,0.00322,0.00216,0.0051,0.00138,0.00211,0.00529,0.00203,0.00336,0.00417,0.00218,0.00278,0.00383,0.00329,0.00292,0.00375,0.00556,0.00135,0.00272,0.00273,0.00264,0.00266,0.00422,0.00449,0.00302,0.00401,0.0018,0.00331,0.0017,0.00175,0.00357,0.00406,0.00509,0.011,0.00955,0.01582,0.0083,0.00365,0.00608,0.00479,0.00433,0.00361,0.00491,0.00462,0.01489,0.00636,0.00109,0.00289,0.00565,0.00397,0.00199,0.00192,0.00179,0.00118,0.00232,0.00018,0.00835,0.00397,0.00358,0.00558,0.00571,0.00318,,0.00137,0.00229,0.00084,0.00382,0.00585,0.00088,0.00686,0.00215,0.00932,0.00055,0.00079,0.00602,0.00957
Wooper,water,ground,"['Damp', 'Water Absorb', 'Unaware']",45,45,55,25,25,15,2,194,,,0.00263,0.00656,0.00403,0.00261,0.00188,0.00334,0.00139,0.00111,0.00211,0.00224,0.00419,0.00267,0.00306,0.00272,0.00235,0.0067,0.00545,0.00214,0.00296,0.00381,0.00155,0.004,0.00358,0.00375,0.00285,0.00177,0.001,0.00457,0.00283,0.00262,0.00276,0.00163,0.00783,0.00478,0.00374,0.00478,0.00484,0.00562,0.00314,0.00203,0.00468,0.00933,0.00349,0.00356,0.00962,0.00177,0.00607,0.00438,0.00809,0.00655,0.00264,0.01345,0.01114,0.01628,0.0164,0.01777,0.00499,0.01923,0.02088,0.00379,0.085,0.01751,0.01133,0.02002,0.01936,0.03086,0.01735,0.01606,0.02583,0.03894,0.00966,0.01609,0.0333,0.01108,0.01077,0.02543,0.00988
Quagsire,water,ground,"['Damp', 'Water Absorb', 'Unaware']",85,85,95,65,65,35,2,195,0.05694,,0.95231,1.02542,0.92025,0.81759,0.769,0.70739,0.67256,0.93219,0.90873,0.86629,0.94096,0.95921,1.13434,1.1082,1.45336,1.49358,1.34118,1.15364,1.04412,1.07903,1.09232,1.1569,1.15055,0.99657,1.03738,1.03014,1.02124,1.02487,0.94853,0.92285,0.93048,1.01087,1.16141,1.21422,1.38735,1.2864,1.20895,1.20018,1.30905,1.28975,1.1477,1.21148,1.18694,1.19958,1.16963,1.26786,1.39895,1.43733,1.3693,1.56997,1.69205,1.63798,1.47198,1.97074,1.71125,1.6384,1.53851,1.70699,1.75484,1.72191,1.69386,1.91758,1.8527,1.87265,2.05685,1.95074,1.96567,1.78997,1.54361,1.50466,2.00469,2.06787,2.12471,1.82407,1.73761,1.78137,1.60032
Espeon,psychic,,"['Synchronize', 'Magic Bounce']",65,60,65,130,95,110,2,196,1.1529,2.27225,1.96901,1.91762,2.00505,2.37279,1.63557,1.70403,1.8327,1.82169,1.76893,1.51118,1.47243,1.47211,1.56332,1.74164,2.00911,2.01901,1.87744,1.71455,1.56719,1.56111,1.65166,1.65164,1.72272,1.48548,1.46301,1.46788,1.4733,1.48043,1.3864,1.44903,1.38866,1.57838,1.59523,1.6945,2.26294,2.39909,2.62994,2.36491,2.27153,2.39175,2.21515,2.29945,2.19766,1.92142,1.86207,2.11,2.2935,2.34215,2.02381,2.26199,2.12043,1.97894,1.85343,1.87225,1.79045,2.12015,1.72272,1.95859,1.90896,1.85799,1.78251,1.90178,1.95869,1.43471,1.59249,1.83381,1.58584,1.35964,1.46611,1.905,2.21664,2.02497,1.66447,1.80994,1.55456,1.59979,1.64572
Umbreon,dark,,"['Synchronize', 'Inner Focus']",65,110,95,60,130,65,2,197,0.49622,0.89599,1.70754,1.70234,1.93556,1.81781,1.64541,1.48627,1.58346,1.6589,1.60698,1.35702,1.43101,1.4358,1.56949,1.70656,1.70128,1.68134,1.68764,1.47369,1.49595,1.56383,1.48869,1.5506,1.66331,1.62643,1.67657,1.59524,1.4967,1.50442,1.39787,1.33136,1.53404,1.5634,1.51117,1.6746,2.28827,2.14108,2.09397,2.07337,1.93082,1.90432,1.75678,1.80128,1.65968,1.78887,1.82346,1.93208,2.1372,1.97108,1.7801,1.70735,1.90499,1.84362,1.87989,1.79639,1.4754,1.54856,1.69778,1.57235,1.48482,1.40361,1.52385,1.5464,1.39335,1.32878,1.42024,1.3437,1.41892,1.63417,1.68165,1.55082,1.72157,1.44767,1.25318,1.34278,1.35469,1.26233,1.52744
Murkrow,dark,flying,"['Insomnia', 'Super Luck', 'Prankster']",85,42,60,85,42,91,2,198,0.01877,0.02419,0.05862,0.06945,0.07443,0.07383,0.0601,0.05425,0.06548,0.05939,0.08152,0.06223,0.06826,0.07623,0.0676,0.08729,0.09406,0.08175,0.08767,0.08263,0.08335,0.07966,0.10668,0.08434,0.06981,0.06685,0.08182,0.10838,0.17339,0.12112,0.0905,0.10432,0.09285,0.10631,0.12735,0.10556,0.10131,0.12129,0.16317,0.13269,0.12045,0.11264,0.07608,0.09408,0.12821,0.06228,0.10378,0.0737,0.13853,0.10385,0.09453,0.12864,0.12057,0.13073,0.09192,0.06153,0.10004,0.06344,0.07732,0.06722,0.13512,0.07752,0.06418,0.08128,0.15411,0.11118,0.10832,0.06949,0.08489,0.08871,0.12898,0.15576,0.26533,0.16598,0.12122,0.11326,0.15732,0.10583,0.09512
Slowking,water,psychic,"['Oblivious', 'Own Tempo', 'Regenerator']",75,80,95,100,110,30,2,199,0.17473,0.32131,0.2558,0.26435,0.28135,0.26371,0.30659,0.26417,0.23645,0.29682,0.35608,0.35625,0.2688,0.28584,0.2694,0.33059,0.31328,0.32874,0.2845,0.2582,0.26903,0.31148,0.29995,0.24953,0.27774,0.22292,0.23918,0.23254,0.23933,0.28139,0.22009,0.23369,0.28417,0.31122,0.26926,0.25149,0.35999,0.26956,0.3202,0.30512,0.23368,0.2393,0.27321,0.2498,0.25767,0.26277,0.26861,0.29821,0.2821,0.30703,0.25845,0.31381,0.34863,0.41083,0.32573,0.42716,0.34846,0.48574,0.50043,0.32387,0.31471,0.38361,0.36513,0.40278,0.39273,0.29157,0.34313,0.30458,0.34243,0.34717,0.28342,0.3218,0.26228,0.31372,0.44126,0.43975,0.71726,0.31996,0.42803
Misdreavus,ghost,,['Levitate'],60,60,60,85,85,85,2,200,0.00825,0.00929,0.01576,0.03056,0.02726,0.02605,0.02494,0.01915,0.02727,0.02037,0.02153,0.01989,0.02229,0.0239,0.02966,0.02853,0.0289,0.02352,0.0259,0.02064,0.02689,0.02569,0.02614,0.05174,0.03417,0.02666,0.02373,0.02554,0.02611,0.02267,0.02402,0.02576,0.02424,0.02995,0.02568,0.02894,0.02886,0.01888,0.05706,0.03864,0.02998,0.0342,0.04257,0.05132,0.03876,0.03796,0.0145,0.02904,0.03167,0.02873,0.02298,0.03508,0.04729,0.08394,0.02141,0.03044,0.04448,0.02192,0.02227,0.01729,0.02297,0.04761,0.05216,0.04245,0.04236,0.0313,0.01662,0.02557,0.02139,0.02046,0.0132,0.03807,0.01677,0.02386,0.01865,0.03988,0.0239,0.01586,0.02903
Unown,psychic,,['Levitate'],72,48,48,72,48,48,2,201,0.0004,,0.01407,0.00829,0.00849,0.01007,0.00727,0.00849,0.00532,0.00479,0.00546,0.00464,0.00766,0.00673,0.00639,0.00516,0.00595,0.00707,0.01136,0.00728,0.0055,0.00477,0.00648,0.00865,0.01057,0.00452,0.00626,0.00654,0.00563,0.0067,0.00791,0.00569,0.00777,0.00699,0.00992,0.00737,0.0165,0.0191,0.01769,0.01961,0.013,0.01151,0.01405,0.01255,0.0098,0.02088,0.02617,0.00781,0.01465,0.0119,0.01633,0.01619,0.01219,0.01712,0.00679,0.00212,0.00591,0.00232,0.02583,0.00427,0.01023,0.01116,0.00343,0.01104,0.00497,0.00641,0.02248,0.0067,0.00539,0.00153,0.01113,0.00547,0.00762,0.00536,0.00466,0.00831,0.00762,0.02516,0.0281
Wobbuffet,psychic,,"['Shadow Tag', 'Telepathy']",33,58,190,33,58,33,2,202,0.00307,,0.07348,0.0999,0.06407,0.07034,0.08514,0.07032,0.07719,0.09066,0.08797,0.07637,0.075,0.0822,0.09562,0.08267,0.09387,0.10455,0.10655,0.09574,0.08424,0.09094,0.10683,0.0845,0.10781,0.08598,0.07839,0.09535,0.09188,0.08703,0.08252,0.08163,0.08994,0.10113,0.09331,0.12702,0.18757,0.15872,0.2207,0.14719,0.11518,0.10421,0.17309,0.15939,0.12664,0.17039,0.10237,0.1735,0.20528,0.16077,0.13212,0.10435,0.09736,0.08944,0.12413,0.08237,0.13994,0.12455,0.11687,0.12823,0.09314,0.12998,0.18825,0.11383,0.10678,0.09505,0.08583,0.10211,0.06788,0.1019,0.11069,0.1341,0.18908,0.16946,0.21347,0.21627,0.29258,0.17939,0.10932
Girafarig,normal,psychic,"['Inner Focus', 'Early Bird', 'Sap Sipper']",80,65,70,90,65,85,2,203,,,0.03095,0.03931,0.03103,0.0287,0.02893,0.03098,0.02947,0.02794,0.02803,0.02327,0.02842,0.02657,0.02488,0.02324,0.02837,0.03117,0.03124,0.0279,0.02054,0.01921,0.02404,0.03482,0.02063,0.01984,0.01785,0.02809,0.02635,0.03109,0.01861,0.01884,0.01726,0.02343,0.03115,0.02791,0.03633,0.02932,0.05343,0.03521,0.02438,0.0598,0.0408,0.03477,0.03087,0.02359,0.03759,0.03553,0.04307,0.03776,0.03252,0.03585,0.03099,0.02829,0.05171,0.04981,0.05364,0.01993,0.05238,0.01943,0.03091,0.0238,0.03971,0.02779,0.02665,0.03052,0.01897,0.07584,0.02779,0.03976,0.05582,0.02319,0.01703,0.02708,0.01132,0.01994,0.01234,0.01832,0.01668
Pineco,bug,,"['Sturdy', 'Overcoat']",65,90,50,35,35,15,2,204,0.00171,,0.03367,0.02987,0.02159,0.031,0.02624,0.03629,0.0301,0.05293,0.05265,0.02963,0.03148,0.02877,0.03833,0.12408,0.12438,0.0902,0.09889,0.10319,0.08116,0.05224,0.0528,0.0639,0.07993,0.08318,0.058,0.06976,0.06925,0.07333,0.05681,0.05305,0.05758,0.05294,0.04878,0.06976,0.13235,0.14639,0.17499,0.11601,0.08936,0.10178,0.08254,0.05298,0.05577,0.06339,0.07556,0.13503,0.11974,0.0966,0.10465,0.13776,0.12394,0.1133,0.19255,0.23409,0.20334,0.26271,0.18332,0.22693,0.14347,0.19043,0.29902,0.12582,0.15272,0.14773,0.24127,0.18871,0.1777,0.1451,0.12653,0.19361,0.14359,0.19333,0.1049,0.16394,0.28575,0.16627,0.14268
Forretress,bug,steel,"['Sturdy', 'Overcoat']",90,140,75,60,60,40,2,205,0.10517,,0.88779,1.00332,1.11034,0.98389,1.05243,1.07848,1.11731,1.13689,1.15811,1.09267,0.99023,0.97336,1.04022,1.0937,1.08673,0.95909,0.92634,0.94885,0.94672,0.86835,0.83751,0.93044,0.88914,0.94199,0.94387,0.89645,0.87523,0.94158,0.81671,0.84322,0.80009,0.84371,0.88746,1.03244,1.35735,1.20343,1.15543,1.21703,1.00546,1.05329,1.0584,0.95701,1.07202,1.00905,0.94784,0.92926,0.9317,0.87088,0.86801,0.90379,1.08422,0.95132,1.02717,1.01565,0.97044,1.1505,1.09349,1.16863,1.2432,1.12364,1.31306,1.11773,1.2124,1.01097,1.07613,1.01796,1.05341,0.9467,0.80103,0.9455,1.08087,1.24389,1.3078,1.2514,1.17399,0.99023,1.13091
Dunsparce,normal,,"['Serene Grace', 'Run Away', 'Rattled']",70,70,100,65,65,45,2,206,0.00546,,0.05163,0.05684,0.05364,0.05895,0.04575,0.04838,0.0435,0.04469,0.04831,0.04712,0.04788,0.0571,0.04345,0.04842,0.05301,0.05514,0.05945,0.04742,0.04998,0.04884,0.04876,0.05118,0.04588,0.05401,0.05688,0.0556,0.06722,0.05178,0.04822,0.04211,0.0437,0.06324,0.06391,0.06262,0.04733,0.07619,0.08843,0.07159,0.05708,0.04911,0.06651,0.05376,0.03504,0.06855,0.04503,0.06014,0.04751,0.06759,0.07155,0.04344,0.05933,0.06513,0.06999,0.09507,0.04699,0.09399,0.04739,0.0783,0.08458,0.06004,0.02705,0.02988,0.02903,0.06803,0.04712,0.04726,0.0507,0.03862,0.03526,0.06279,0.05896,0.04719,0.03264,0.06508,0.05804,0.14576,0.33446
Gligar,ground,flying,"['Hyper Cutter', 'Sand Veil', 'Immunity']",75,105,65,35,65,85,2,207,0.00421,,0.06523,0.08781,0.0857,0.08567,0.0777,0.07681,0.0771,0.07925,0.08396,0.07116,0.07354,0.07843,0.0661,0.10301,0.10937,0.10965,0.08208,0.07622,0.07958,0.07129,0.0755,0.10057,0.09604,0.1062,0.11535,0.10611,0.10412,0.11555,0.12285,0.111,0.11428,0.13129,0.13628,0.12041,0.12758,0.14506,0.19231,0.15415,0.15935,0.14076,0.13843,0.13162,0.12709,0.1226,0.23526,0.0911,0.16059,0.16857,0.14672,0.14701,0.14494,0.16956,0.1687,0.11542,0.08852,0.14996,0.13629,0.17194,0.19025,0.13735,0.18053,0.10165,0.07238,0.10069,0.08192,0.08871,0.12043,0.09826,0.14878,0.15117,0.08641,0.10323,0.12688,0.12046,0.11714,0.15424,0.06609
Steelix,steel,ground,"['Rock Head', 'Sturdy', 'Sheer Force']",125,230,75,55,95,30,2,208,0.01109,,0.33398,0.37769,0.29863,0.28813,0.26684,0.25713,0.27564,0.32809,0.31328,0.21054,0.21124,0.22509,0.22332,0.26015,0.30661,0.2699,0.29292,0.22788,0.21889,0.23347,0.24154,0.26682,0.23312,0.19509,0.22973,0.22467,0.22974,0.21243,0.1853,0.19881,0.20092,0.20734,0.20959,0.25734,0.41428,0.31666,0.37233,0.35617,0.36924,0.32284,0.29444,0.31656,0.29935,0.36178,0.34186,0.31029,0.33212,0.31278,0.25599,0.34029,0.4294,0.31787,0.39398,0.32884,0.309,0.34226,0.22554,0.15873,0.29049,0.18833,0.22711,0.20444,0.27481,0.21887,0.24107,0.3081,0.20853,0.21182,0.22836,0.22467,0.22771,0.19896,0.18217,0.22874,0.20197,0.17775,0.15688
Snubbull,fairy,,"['Intimidate', 'Run Away', 'Rattled']",80,50,60,40,40,30,2,209,0.00034,0.00258,0.00141,0.00072,0.00113,0.00464,0.00182,0.00076,0.00061,0.00056,0.00107,0.00136,0.00179,0.00073,0.00111,0.00075,0.00072,0.00138,0.00092,0.00063,0.00106,0.00075,0.00105,0.00128,0.00165,0.00207,0.00152,0.00037,0.0021,0.00323,0.0011,0.00166,0.00178,0.00155,0.0015,0.00182,0.00093,0.00078,0.01917,0.00134,0.00127,0.00267,0.00448,0.001,0.00113,0.00135,0.00038,0.00162,0.00089,0.00137,0.0013,0.00026,0.00059,0.00138,,0.00228,0.0003,0.00166,0.00285,0.00019,,,0.00064,0.00019,0.0006,0.00097,0.00176,0.00176,0.00084,0.00134,,0.00022,0.00025,0.00349,0.00666,0.00748,0.00394,0.00191,0.00124
Granbull,fairy,,"['Intimidate', 'Quick Feet', 'Rattled']",120,75,90,60,60,45,2,210,0.06774,0.13294,0.12164,0.11596,0.128,0.11486,0.10839,0.13537,0.13277,0.16363,0.15138,0.11213,0.09642,0.12359,0.14888,0.12195,0.12042,0.12007,0.11462,0.10829,0.09796,0.09685,0.08177,0.09259,0.08924,0.07289,0.09381,0.09834,0.08275,0.08057,0.07314,0.08154,0.08308,0.08863,0.09882,0.12155,0.1147,0.08008,0.12157,0.0969,0.10142,0.09724,0.06921,0.09841,0.11638,0.06486,0.10621,0.0827,0.12743,0.10234,0.08051,0.09021,0.11719,0.14984,0.08095,0.07081,0.10389,0.10512,0.11277,0.10317,0.10045,0.0712,0.08865,0.05672,0.069,0.07717,0.06139,0.08113,0.04902,0.07628,0.06751,0.063,0.05642,0.0799,0.08326,0.12766,0.1019,0.08313,0.08524
Qwilfish,water,poison,"['Poison Point', 'Swift Swim', 'Intimidate']",95,85,65,55,55,85,2,211,0.00392,,0.08145,0.07374,0.07293,0.07171,0.08092,0.07695,0.08828,0.08248,0.0967,0.06799,0.11656,0.21034,0.17776,0.15579,0.14323,0.13062,0.10981,0.11631,0.14681,0.11775,0.13578,0.14643,0.11147,0.1115,0.11243,0.10134,0.10831,0.10095,0.10445,0.07838,0.11019,0.13062,0.11705,0.12083,0.13619,0.0973,0.12389,0.12129,0.10066,0.10607,0.09836,0.08175,0.08844,0.08267,0.10467,0.16097,0.12802,0.09099,0.09468,0.07196,0.10603,0.1506,0.09088,0.12226,0.08083,0.09017,0.1003,0.09734,0.0852,0.07015,0.08372,0.04892,0.09923,0.09505,0.10558,0.07442,0.05154,0.07781,0.10088,0.09779,0.06913,0.09063,0.08259,0.0504,0.0541,0.04293,0.12168
Scizor,bug,steel,"['Swarm', 'Technician', 'Light Metal']",150,140,70,65,100,75,2,212,0.91628,1.06282,1.61745,1.79282,2.13283,2.08775,2.26105,2.23504,2.24708,2.37442,2.29556,2.03147,2.00829,2.05863,2.14068,2.24048,2.33632,2.29798,2.20316,1.97101,1.98106,1.94066,1.9861,1.96105,1.98975,1.93538,1.93187,1.9581,2.16515,1.98238,1.79569,1.79047,1.81413,1.79675,1.88464,1.9646,2.58006,2.65188,2.50223,2.54337,2.7049,2.42456,2.53957,2.62645,2.48789,2.55801,2.71755,2.92664,2.89336,2.9376,2.96727,3.21538,3.25238,2.82399,2.9598,2.99356,2.87439,2.74871,2.81389,2.97976,3.39086,3.27403,3.06551,2.91311,2.63359,2.53179,2.40683,2.50575,2.60708,2.36159,2.18701,2.81857,2.71654,2.26442,2.4634,2.25578,2.51634,2.32639,2.55829
Shuckle,bug,rock,"['Sturdy', 'Gluttony', 'Contrary']",10,230,20,10,230,5,2,213,0.09038,,1.18617,1.17021,1.27405,1.24402,1.27495,1.51863,1.77198,1.75579,1.83646,2.32059,1.73284,1.6169,1.72746,1.7883,1.79261,1.77244,1.89654,2.01197,1.72675,1.72298,1.56493,1.61234,1.67555,1.46954,1.48188,1.65219,1.74936,1.55296,1.47338,1.35421,1.32413,1.49514,1.35594,1.6162,2.34007,2.20338,2.22177,2.01713,2.05594,1.99824,2.15041,2.01665,2.08984,1.96896,1.94763,2.22085,2.21061,2.19014,2.11473,2.44228,2.41957,2.30277,2.08497,2.15746,2.11379,2.25782,2.14137,2.29471,1.95178,1.90939,1.87717,1.96098,1.84773,1.73347,2.00465,1.83557,1.89627,2.15627,2.17909,1.99076,1.61534,1.81636,1.61851,1.98967,1.89283,1.85602,1.88506
Heracross,bug,fighting,"['Swarm', 'Guts', 'Moxie']",185,115,80,40,105,75,2,214,0.03322,,0.46509,0.54861,0.58452,0.48335,0.47462,0.41411,0.45066,0.50642,0.52536,0.42443,0.41896,0.43543,0.46239,0.48469,0.49601,0.49481,0.51325,0.49023,0.47069,0.46668,0.48953,0.51865,0.45749,0.43191,0.43186,0.47773,0.44186,0.43592,0.3816,0.42398,0.42622,0.3976,0.42926,0.43923,0.5949,0.62898,0.77519,0.7182,0.63953,0.54569,0.55735,0.59824,0.63724,0.5571,0.61111,0.6427,0.64294,0.75595,0.63138,0.66078,0.66701,0.85653,0.72964,0.73842,0.72425,0.78798,0.58629,0.70895,0.76288,0.72887,0.70085,0.66717,0.61028,0.46262,0.44461,0.4506,0.45967,0.59456,0.52723,0.51191,0.54311,0.44484,0.47756,0.40043,0.54708,0.46599,0.39221
Sneasel,dark,ice,"['Inner Focus', 'Keen Eye', 'Pickpocket']",95,55,55,35,75,115,2,215,0.00449,0.01021,0.01276,0.03016,0.02514,0.02707,0.01731,0.02349,0.02653,0.02466,0.02574,0.02292,0.03292,0.0357,0.0303,0.02917,0.03546,0.02777,0.03655,0.02547,0.01804,0.02255,0.0242,0.02425,0.03165,0.02215,0.02327,0.02057,0.01955,0.02354,0.0178,0.01689,0.01958,0.01706,0.02252,0.01948,0.03789,0.0181,0.02439,0.02657,0.01809,0.03014,0.01801,0.0191,0.02039,0.02076,0.0109,0.02919,0.03582,0.01998,0.03064,0.04176,0.04802,0.04816,0.03169,0.02963,0.0235,0.06742,0.03064,0.01826,0.00627,0.05119,0.05023,0.02341,0.0175,0.01924,0.0262,0.03563,0.02122,0.01912,0.03828,0.02822,0.03533,0.02386,0.02464,0.01329,0.00998,0.01012,0.01606
